document_id,url,date,president,doc_type,term,source_file,authority_category,generic_authority_matches,specific_authority_matches,vesting_clauses
1149,https://www.presidency.ucsb.edu/documents/executive-order-13270-tribal-colleges-and-universities,"July 03, 2002",George W. Bush,executive_order,First,4_28_2026_build_dev.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America,""]"
1150,https://www.presidency.ucsb.edu/documents/executive-order-13269-expedited-naturalization-aliens-and-noncitizen-nationals-serving,"July 03, 2002",George W. Bush,executive_order,First,4_28_2026_build_dev.csv,specific_statutory,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""8 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""named_act"", ""text"": ""Nationality Act""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including section 329 of the Immigration and Nationality Act (8 U.S.C. 1440) (the \""Act\""), and solely in order to provide expedited naturalization for aliens and noncitizen nationals serving in an active-duty status in the Armed Forces of the United States during the period of the war against terrorists of global reach,""]"
1151,https://www.presidency.ucsb.edu/documents/executive-order-13268-termination-emergency-with-respect-the-taliban-and-amendment,"July 02, 2002",George W. Bush,executive_order,First,4_28_2026_build_dev.csv,specific_statutory,"[{""rule"": ""presidential_title_invocation"", ""text"": ""I, George W. Bush, President of the United States of America""}, {""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States of America""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""50 U.S.C.""}, {""rule"": ""usc"", ""text"": ""50 U.S.C.""}, {""rule"": ""usc"", ""text"": ""22 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 5""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""named_act"", ""text"": ""the International Emergency Economic Powers Act""}, {""rule"": ""named_act"", ""text"": ""the National Emergencies Act""}, {""rule"": ""named_act"", ""text"": ""the United Nations Participation Act of 1945""}, {""rule"": ""executive_order"", ""text"": ""Executive Order 13129""}, {""rule"": ""usc"", ""text"": ""50 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 2""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including the International Emergency Economic Powers Act (50 U.S.C. 1701 et seq.), the National Emergencies Act (50 U.S.C. 1601 et seq.) (NEA), section 5 of the United Nations Participation Act of 1945, as amended (22 U.S.C. 287c), and section 301 of title 3, United States Code, I, George W. Bush, President of the United States of America, find that the situation that gave rise to the declaration of a national emergency in Executive Order 13129 of July 4, 1999, with respect to the Taliban, in allowing territory under its control in Afghanistan to be used as a safe haven and base of operations for Usama bin Ladin and the Al-Qaida organization, has been significantly altered given the success of the military campaign in Afghanistan,"", ""Pursuant to section 202 of the NEA (50 U.S.C. 1622),""]"
1152,https://www.presidency.ucsb.edu/documents/executive-order-13266-activities-promote-personal-fitness,"June 20, 2002",George W. Bush,executive_order,First,4_28_2026_build_dev.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America, and in order to improve the efficiency and coordination of Federal policies related to personal fitness of the general public,""]"
1153,https://www.presidency.ucsb.edu/documents/executive-order-13267-establishing-transition-planning-office-for-the-department-homeland,"June 20, 2002",George W. Bush,executive_order,First,4_28_2026_build_dev.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America,""]"
1154,https://www.presidency.ucsb.edu/documents/executive-order-13265-presidents-council-physical-fitness-and-sports,"June 06, 2002",George W. Bush,executive_order,First,4_28_2026_build_dev.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America, and to expand the executive branch's program for physical fitness and sports and establish the President's Council on Physical Fitness and Sports (the \""Council\""),""]"
1155,https://www.presidency.ucsb.edu/documents/executive-order-13264-amendment-executive-order-13180-air-traffic-performance-based,"June 04, 2002",George W. Bush,executive_order,First,4_28_2026_build_dev.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America,""]"
1156,https://www.presidency.ucsb.edu/documents/executive-order-13263-presidents-new-freedom-commission-mental-health,"April 29, 2002",George W. Bush,executive_order,First,4_28_2026_build_dev.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America, and to improve America's mental health service delivery system for individuals with serious mental illness and children with serious emotional disturbances,""]"
1157,https://www.presidency.ucsb.edu/documents/executive-order-13262-amendments-the-manual-for-courts-martial-united-states,"April 11, 2002",George W. Bush,executive_order,First,4_28_2026_build_dev.csv,specific_statutory,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""10 U.S.C.""}, {""rule"": ""legal_title"", ""text"": ""title 10""}, {""rule"": ""legal_chapter"", ""text"": ""chapter 47""}, {""rule"": ""executive_order"", ""text"": ""Executive Order 12473""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including chapter 47 of title 10, United States Code (Uniform Code of Military Justice, 10 U.S.C. 801\u2013946), and in order to prescribe amendments to the Manual for Courts-Martial, United States, prescribed by Executive Order 12473, as amended,""]"
1158,https://www.presidency.ucsb.edu/documents/executive-order-13261-providing-order-succession-the-environmental-protection-agency-and,"March 19, 2002",George W. Bush,executive_order,First,4_28_2026_build_dev.csv,specific_statutory,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""5 U.S.C.""}, {""rule"": ""named_act"", ""text"": ""the Federal Vacancies Reform Act of 1998""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including the Federal Vacancies Reform Act of 1998, 5 U.S.C. 3345, et seq.,""]"
1159,https://www.presidency.ucsb.edu/documents/executive-order-13260-establishing-the-presidents-homeland-security-advisory-council-and,"March 19, 2002",George W. Bush,executive_order,First,4_28_2026_build_dev.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America,""]"
1160,https://www.presidency.ucsb.edu/documents/executive-order-13259-designation-public-international-organizations-for-purposes-the,"March 19, 2002",George W. Bush,executive_order,First,4_28_2026_build_dev.csv,specific_statutory,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]","[{""rule"": ""usc"", ""text"": ""15 U.S.C.""}, {""rule"": ""usc"", ""text"": ""15 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_section"", ""text"": ""sections 1""}, {""rule"": ""named_act"", ""text"": ""the Securities Exchange Act of 1934""}, {""rule"": ""named_act"", ""text"": ""the Foreign Corrupt Practices Act of 1977""}]","[""By the authority vested in me as President by the Constitution and the laws of the United States of America, including section 30A(f)(1)(B)(ii) of the Securities Exchange Act of 1934 (15 U.S.C. 78dd\u20131(f)(1)(B)(ii)) and sections 104(h)(2)(B)(ii) and 104A(f)(2)(B)(ii) of the Foreign Corrupt Practices Act of 1977 (15 U.S.C. 78dd\u2013 2(h)(2)(B)(ii), 78dd\u20133(f)(2)(B)(ii)),""]"
1161,https://www.presidency.ucsb.edu/documents/executive-order-13258-amending-executive-order-12866-regulatory-planning-and-review,"February 26, 2002",George W. Bush,executive_order,First,4_28_2026_build_dev.csv,constitution_laws_vague_only,"[{""rule"": ""constitution"", ""text"": ""the Constitution""}, {""rule"": ""laws_of_united_states"", ""text"": ""the laws of the United States of America""}]",[],"[""By the authority vested in me as President by the Constitution and the laws of the United States of America,""]"
