document_id,document_type,identifier,title,date,url,sample_id,partition
1700,executive_order,12719,presidents commission the federal appointment process,"July 11, 1990",https://www.presidency.ucsb.edu/documents/executive-order-12719-presidents-commission-the-federal-appointment-process,EO0386,development
3875,executive_order,10547,inspection statistical transcript cards the board governors the,"July 27, 1954",https://www.presidency.ucsb.edu/documents/executive-order-10547-inspection-statistical-transcript-cards-the-board-governors-the,EO0387,segmentation_vesting_holdout
1009,executive_order,13410,promoting quality and efficient health care federal government,"August 22, 2006",https://www.presidency.ucsb.edu/documents/executive-order-13410-promoting-quality-and-efficient-health-care-federal-government,EO0388,segmentation_vesting_holdout
4281,executive_order,10143,authorizing the appointment mrs ruth edna mcc somers position the,"July 12, 1950",https://www.presidency.ucsb.edu/documents/executive-order-10143-authorizing-the-appointment-mrs-ruth-edna-mcc-somers-position-the,EO0389,development
1805,executive_order,12614,presidential task force market mechanisms,"November 05, 1987",https://www.presidency.ucsb.edu/documents/executive-order-12614-presidential-task-force-market-mechanisms,EO0390,development
2699,executive_order,11720,inspection income excess profits estate gift and excise tax returns,"May 17, 1973",https://www.presidency.ucsb.edu/documents/executive-order-11720-inspection-income-excess-profits-estate-gift-and-excise-tax-returns,EO0391,development
3125,executive_order,11295,rules governing the granting issuing and verifying united states,"August 05, 1966",https://www.presidency.ucsb.edu/documents/executive-order-11295-rules-governing-the-granting-issuing-and-verifying-united-states,EO0392,development
4229,executive_order,10194,establishing the federal safety council,"December 19, 1950",https://www.presidency.ucsb.edu/documents/executive-order-10194-establishing-the-federal-safety-council,EO0393,development
82,executive_order,14335,enabling competition the commercial space industry,"August 13, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14335-enabling-competition-the-commercial-space-industry,EO0394,development
988,executive_order,13431,establishment temporary organization facilitate united states,"May 08, 2007",https://www.presidency.ucsb.edu/documents/executive-order-13431-establishment-temporary-organization-facilitate-united-states,EO0395,development
2819,executive_order,11602,providing for administration the clean air act with respect federal,"June 29, 1971",https://www.presidency.ucsb.edu/documents/executive-order-11602-providing-for-administration-the-clean-air-act-with-respect-federal,EO0396,development
3837,executive_order,10584,prescribing rules and regulations relating the administration the,"December 18, 1954",https://www.presidency.ucsb.edu/documents/executive-order-10584-prescribing-rules-and-regulations-relating-the-administration-the,EO0397,development
1247,executive_order,13173,interagency task force the economic development the central san,"October 25, 2000",https://www.presidency.ucsb.edu/documents/executive-order-13173-interagency-task-force-the-economic-development-the-central-san,EO0398,development
2388,executive_order,12031,exemption from mandatory retirement,"December 21, 1977",https://www.presidency.ucsb.edu/documents/executive-order-12031-exemption-from-mandatory-retirement,EO0399,development
3399,executive_order,11020,inspection income excess profits estate and gift tax returns the,"May 07, 1962",https://www.presidency.ucsb.edu/documents/executive-order-11020-inspection-income-excess-profits-estate-and-gift-tax-returns-the,EO0400,development
1240,executive_order,13180,air traffic performance based organization,"December 07, 2000",https://www.presidency.ucsb.edu/documents/executive-order-13180-air-traffic-performance-based-organization,EO0401,development
1762,executive_order,12658,presidents commission catastrophic nuclear accidents,"November 18, 1988",https://www.presidency.ucsb.edu/documents/executive-order-12658-presidents-commission-catastrophic-nuclear-accidents,EO0402,development
2189,executive_order,12230,drug enforcement administration,"July 30, 1980",https://www.presidency.ucsb.edu/documents/executive-order-12230-drug-enforcement-administration,EO0403,development
4303,executive_order,10120,creating emergency board investigate dispute between the carriers,"April 11, 1950",https://www.presidency.ucsb.edu/documents/executive-order-10120-creating-emergency-board-investigate-dispute-between-the-carriers,EO0404,development
591,executive_order,13828,reducing poverty america promoting opportunity and economic mobility,"April 10, 2018",https://www.presidency.ucsb.edu/documents/executive-order-13828-reducing-poverty-america-promoting-opportunity-and-economic-mobility,EO0405,segmentation_vesting_holdout
3387,executive_order,11033,creating emergency board investigate disputes between the american,"June 20, 1962",https://www.presidency.ucsb.edu/documents/executive-order-11033-creating-emergency-board-investigate-disputes-between-the-american,EO0406,development
2067,executive_order,12352,federal procurement reforms,"March 17, 1982",https://www.presidency.ucsb.edu/documents/executive-order-12352-federal-procurement-reforms,EO0407,development
69,executive_order,14349,establishing emergency board investigate disputes between the long,"September 16, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14349-establishing-emergency-board-investigate-disputes-between-the-long,EO0408,development
208,executive_order,14211,one voice for americas foreign relations,"February 12, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14211-one-voice-for-americas-foreign-relations,EO0409,development
3089,executive_order,11331,establishment the pacific northwest river basins commission,"March 06, 1967",https://www.presidency.ucsb.edu/documents/executive-order-11331-establishment-the-pacific-northwest-river-basins-commission,EO0410,development
1230,executive_order,13189,federal interagency task force the district columbia,"January 15, 2001",https://www.presidency.ucsb.edu/documents/executive-order-13189-federal-interagency-task-force-the-district-columbia,EO0411,development
3732,executive_order,10689,creating board inquiry report certain labor disputes affecting the,"November 22, 1956",https://www.presidency.ucsb.edu/documents/executive-order-10689-creating-board-inquiry-report-certain-labor-disputes-affecting-the,EO0412,development
3787,executive_order,10634,providing for loans aid the reconstruction rehabilitation and,"August 25, 1955",https://www.presidency.ucsb.edu/documents/executive-order-10634-providing-for-loans-aid-the-reconstruction-rehabilitation-and,EO0413,development
205,executive_order,14213,establishing the national energy dominance council,"February 14, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14213-establishing-the-national-energy-dominance-council,EO0414,development
198,executive_order,14220,addressing the threat national security from imports copper,"February 25, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14220-addressing-the-threat-national-security-from-imports-copper,EO0415,development
3480,executive_order,10940,establishing the presidents committee juvenile delinquency and youth,"May 11, 1961",https://www.presidency.ucsb.edu/documents/executive-order-10940-establishing-the-presidents-committee-juvenile-delinquency-and-youth,EO0416,development
3099,executive_order,11321,creating board inquiry report labor dispute affecting the military,"December 19, 1966",https://www.presidency.ucsb.edu/documents/executive-order-11321-creating-board-inquiry-report-labor-dispute-affecting-the-military,EO0417,development
